rowid	covariateId	covariateName	analysisId	conceptId	prev.out	prev.noout	value	value	direction
207	74194101	Condition occurrence record observed during 365d on or prior to cohort index:  74194-Sprain of spinal ligament	101	74194	0	0.002099426	NA	0.1	0
208	74194201	Condition era record observed during anytime on or prior to cohort index:    74194-Sprain of spinal ligament	201	74194	0.012345679	0.009995379	NA	0.1	0
209	74396101	Condition occurrence record observed during 365d on or prior to cohort index:  74396-Temporomandibular joint disorder	101	74396	0.002057613	0.001822143	NA	0.1	0
210	74396201	Condition era record observed during anytime on or prior to cohort index:    74396-Temporomandibular joint disorder	201	74396	0.016460905	0.008094012	NA	0.1	0
211	74399201	Condition era record observed during anytime on or prior to cohort index:    74399-Articular disc disorder of temporomandibular joint	201	74399	0	0.001095927	NA	0.1	0
212	74415201	Condition era record observed during anytime on or prior to cohort index:    74415-Genitourinary tract infection in pregnancy - not delivered	201	74415	0	0.00278603	NA	0.1	0
213	74447201	Condition era record observed during anytime on or prior to cohort index:    74447-Villonodular synovitis of the lower leg	201	74447	0.004115226	0.001716512	NA	0.1	0
214	74448201	Condition era record observed during anytime on or prior to cohort index:    74448-Articular cartilage disorder of the pelvic region and thigh	201	74448	0	0.000316894	NA	0.1	0
215	74458101	Condition occurrence record observed during 365d on or prior to cohort index:  74458-Enthesopathy of knee	101	74458	0	0.000963887	NA	0.1	0
216	74458201	Condition era record observed during anytime on or prior to cohort index:    74458-Enthesopathy of knee	201	74458	0.00617284	0.004568561	NA	0.1	0
217	74464101	Condition occurrence record observed during 365d on or prior to cohort index:  74464-Idiopathic scoliosis AND/OR kyphoscoliosis	101	74464	0.002057613	0.001795735	NA	0.1	0
218	74464201	Condition era record observed during anytime on or prior to cohort index:    74464-Idiopathic scoliosis AND/OR kyphoscoliosis	201	74464	0.008230453	0.006298277	NA	0.1	0
219	74472201	Condition era record observed during anytime on or prior to cohort index:    74472-Congenital deformity of foot	201	74472	0.002057613	0.000237671	NA	0.1	0
220	74511201	Condition era record observed during anytime on or prior to cohort index:    74511-Open wound of knee and/or leg and/or ankle with complication	201	74511	0.00617284	0.001571268	NA	0.1	0
221	74582201	Condition era record observed during anytime on or prior to cohort index:    74582-Primary malignant neoplasm of rectum	201	74582	0.016460905	0.000580973	NA	0.1	0
222	74606201	Condition era record observed during anytime on or prior to cohort index:    74606-Benign neoplasm of bone	201	74606	0	0.000488546	NA	0.1	0
223	74635201	Condition era record observed during anytime on or prior to cohort index:    74635-Lumbosacral radiculopathy	201	74635	0	0.000977091	NA	0.1	0
224	74719101	Condition occurrence record observed during 365d on or prior to cohort index:  74719-Ulcer of foot	101	74719	0.002057613	0.000897868	NA	0.1	0
225	74719201	Condition era record observed during anytime on or prior to cohort index:    74719-Ulcer of foot	201	74719	0.008230453	0.002799234	NA	0.1	0
226	74725101	Condition occurrence record observed during 365d on or prior to cohort index:  74725-Displacement of cervical intervertebral disc without myelopathy	101	74725	0.008230453	0.007909157	NA	0.1	0
227	74725201	Condition era record observed during anytime on or prior to cohort index:    74725-Displacement of cervical intervertebral disc without myelopathy	201	74725	0.055555556	0.029365551	NA	0.1	0
228	74726201	Condition era record observed during anytime on or prior to cohort index:    74726-Dislocation of joint	201	74726	0	0.000382914	NA	0.1	0
229	74728101	Condition occurrence record observed during 365d on or prior to cohort index:  74728-Synovitis and tenosynovitis	101	74728	0.004115226	0.002891662	NA	0.1	0
230	74728201	Condition era record observed during anytime on or prior to cohort index:    74728-Synovitis and tenosynovitis	201	74728	0.020576132	0.013718888	NA	0.1	0
231	74729101	"Condition occurrence record observed during 365d on or prior to cohort index:  74729-Ganglion and cyst of synovium, tendon and bursa"	101	74729	0	0.002389912	NA	0.1	0
232	74729201	"Condition era record observed during anytime on or prior to cohort index:    74729-Ganglion and cyst of synovium, tendon and bursa"	201	74729	0.002057613	0.010774411	NA	0.1	0
233	74768201	Condition era record observed during anytime on or prior to cohort index:    74768-Closed fracture of triquetral bone of wrist	201	74768	0	0.000316894	NA	0.1	0
234	74777201	Condition era record observed during anytime on or prior to cohort index:    74777-Closed fracture of talus	201	74777	0	0.001016703	NA	0.1	0
235	74806101	Condition occurrence record observed during 365d on or prior to cohort index:  74806-Open wound of finger with complication	101	74806	0	0.000607381	NA	0.1	0
236	74806201	Condition era record observed during anytime on or prior to cohort index:    74806-Open wound of finger with complication	201	74806	0.008230453	0.002984089	NA	0.1	0
237	74816101	Condition occurrence record observed during 365d on or prior to cohort index:  74816-Contusion of toe	101	74816	0.002057613	0.001069519	NA	0.1	0
238	74816201	Condition era record observed during anytime on or prior to cohort index:    74816-Contusion of toe	201	74816	0.004115226	0.00520235	NA	0.1	0
239	74855101	Condition occurrence record observed during 365d on or prior to cohort index:  74855-Genital herpes simplex	101	74855	0	0.001122334	NA	0.1	0
240	74855201	Condition era record observed during anytime on or prior to cohort index:    74855-Genital herpes simplex	201	74855	0.002057613	0.005321186	NA	0.1	0
241	74892101	Condition occurrence record observed during 365d on or prior to cohort index:  74892-Articular gout	101	74892	0.002057613	0.001016703	NA	0.1	0
242	74892201	Condition era record observed during anytime on or prior to cohort index:    74892-Articular gout	201	74892	0.002057613	0.001373209	NA	0.1	0
243	75004101	Condition occurrence record observed during 365d on or prior to cohort index:  75004-Frank hematuria	101	75004	0.002057613	0.0016769	NA	0.1	0
244	75004201	Condition era record observed during anytime on or prior to cohort index:    75004-Frank hematuria	201	75004	0.00617284	0.003089721	NA	0.1	0
245	75010101	Condition occurrence record observed during 365d on or prior to cohort index:  75010-Fibroadenosis of breast	101	75010	0	0.001016703	NA	0.1	0
246	75010201	Condition era record observed during anytime on or prior to cohort index:    75010-Fibroadenosis of breast	201	75010	0.004115226	0.004383706	NA	0.1	0
247	75036101	"Condition occurrence record observed during 365d on or prior to cohort index:  75036-Localized, primary osteoarthritis of the hand"	101	75036	0.002057613	0.000924275	NA	0.1	0
248	75036201	"Condition era record observed during anytime on or prior to cohort index:    75036-Localized, primary osteoarthritis of the hand"	201	75036	0.008230453	0.003406615	NA	0.1	0
249	75039101	Condition occurrence record observed during 365d on or prior to cohort index:  75039-Loose body in knee	101	75039	0	0.000475342	NA	0.1	0
250	75039201	Condition era record observed during anytime on or prior to cohort index:    75039-Loose body in knee	201	75039	0.002057613	0.002099426	NA	0.1	0
251	75043201	Condition era record observed during anytime on or prior to cohort index:    75043-Hemarthrosis of knee	201	75043	0	0.00043573	NA	0.1	0
252	75046201	Condition era record observed during anytime on or prior to cohort index:    75046-Old bucket handle tear of medial meniscus	201	75046	0.002057613	0.001320393	NA	0.1	0
253	75051101	Condition occurrence record observed during 365d on or prior to cohort index:  75051-Derangement of posterior horn of medial meniscus	101	75051	0	0.002099426	NA	0.1	0
254	75051201	Condition era record observed during anytime on or prior to cohort index:    75051-Derangement of posterior horn of medial meniscus	201	75051	0.012345679	0.008608965	NA	0.1	0
255	75052201	Condition era record observed during anytime on or prior to cohort index:    75052-Enthesopathy of wrist AND/OR carpus	201	75052	0.002057613	0.001426025	NA	0.1	0
256	75091101	Condition occurrence record observed during 365d on or prior to cohort index:  75091-Closed fracture carpal bone	101	75091	0	0.000554565	NA	0.1	0
257	75091201	Condition era record observed during anytime on or prior to cohort index:    75091-Closed fracture carpal bone	201	75091	0.002057613	0.002799234	NA	0.1	0
258	75095101	Condition occurrence record observed during 365d on or prior to cohort index:  75095-Closed fracture of ankle	101	75095	0.002057613	0.001861755	NA	0.1	0
259	75095201	Condition era record observed during anytime on or prior to cohort index:    75095-Closed fracture of ankle	201	75095	0.010288066	0.00818644	NA	0.1	0
260	75128101	Condition occurrence record observed during 365d on or prior to cohort index:  75128-Injury of chest wall	101	75128	0.004115226	0.001808939	NA	0.1	0
261	75128201	Condition era record observed during anytime on or prior to cohort index:    75128-Injury of chest wall	201	75128	0.014403292	0.007301776	NA	0.1	0
262	75311101	Condition occurrence record observed during 365d on or prior to cohort index:  75311-Fibrosclerosis of breast	101	75311	0	0.00080544	NA	0.1	0
263	75311201	Condition era record observed during anytime on or prior to cohort index:    75311-Fibrosclerosis of breast	201	75311	0.002057613	0.00372351	NA	0.1	0
264	75337101	Condition occurrence record observed during 365d on or prior to cohort index:  75337-Cellulitis and abscess of buttock	101	75337	0.004115226	0.001822143	NA	0.1	0
265	75337201	Condition era record observed during anytime on or prior to cohort index:    75337-Cellulitis and abscess of buttock	201	75337	0.014403292	0.007816729	NA	0.1	0
266	75344201	Condition era record observed during anytime on or prior to cohort index:    75344-Intervertebral disc disorder	201	75344	0	0.001373209	NA	0.1	0
267	75346201	Condition era record observed during anytime on or prior to cohort index:    75346-Derangement of meniscus	201	75346	0.004115226	0.001808939	NA	0.1	0
268	75347101	Condition occurrence record observed during 365d on or prior to cohort index:  75347-Spinal enthesopathy	101	75347	0	0.000514953	NA	0.1	0
269	75347201	Condition era record observed during anytime on or prior to cohort index:    75347-Spinal enthesopathy	201	75347	0.004115226	0.001293986	NA	0.1	0
270	75354201	Condition era record observed during anytime on or prior to cohort index:    75354-Osteochondropathy	201	75354	0	0.00073942	NA	0.1	0
271	75382201	Condition era record observed during anytime on or prior to cohort index:    75382-Closed fractures of tarsal AND metatarsal bones	201	75382	0	0.000633789	NA	0.1	0
272	75389101	Condition occurrence record observed during 365d on or prior to cohort index:  75389-Current tear of lateral cartilage AND/OR meniscus of knee	101	75389	0	0.002139037	NA	0.1	0
273	75389201	Condition era record observed during anytime on or prior to cohort index:    75389-Current tear of lateral cartilage AND/OR meniscus of knee	201	75389	0.016460905	0.009638872	NA	0.1	0
274	75406201	Condition era record observed during anytime on or prior to cohort index:    75406-Crushing injury of finger	201	75406	0.002057613	0.001201558	NA	0.1	0
275	75426201	Condition era record observed during anytime on or prior to cohort index:    75426-Burn of hand	201	75426	0.002057613	0.00050175	NA	0.1	0
276	75555201	Condition era record observed during anytime on or prior to cohort index:    75555-Viral labyrinthitis	201	75555	0.002057613	0.001029907	NA	0.1	0
277	75576101	Condition occurrence record observed during 365d on or prior to cohort index:  75576-Irritable bowel syndrome	101	75576	0.00617284	0.006681191	NA	0.1	0
278	75576201	Condition era record observed during anytime on or prior to cohort index:    75576-Irritable bowel syndrome	201	75576	0.03909465	0.027741467	NA	0.1	0
279	75580201	Condition era record observed during anytime on or prior to cohort index:    75580-Chronic ulcerative proctitis	201	75580	0.00617284	0.000911071	NA	0.1	0
280	75614101	Condition occurrence record observed during 365d on or prior to cohort index:  75614-Acrodermatitis continua	101	75614	0.008230453	0.007473427	NA	0.1	0
